? 1:275.288 2:4263.65 3:4692.42 #1708
? 1:250.797 2:2945.46 3:3552.68 #1709
? 1:275.323 2:3037.65 3:2976.76 #1710
? 1:209.573 2:3090.49 3:2427.76 #1711
? 1:196.883 2:2595.35 3:2782.06 #1712
? 1:221.096 2:2720.55 3:2577.42 #1713
? 1:248.463 2:1812.93 3:1785.82 #1714
? 1:247.371 2:1992.72 3:1995.69 #1715
? 1:250.352 2:2421.98 3:2174.44 #1716
? 1:247.326 2:3500.81 3:2055.71 #1717
? 1:318.483 2:2590.69 3:2679.58 #1718
? 1:283.254 2:2866 3:2882.53 #1719
? 1:265.232 2:1943.25 3:2927.26 #1720
? 1:239.68 2:1488.94 3:2512.32 #1721
? 1:251.996 2:1335.54 3:2224.82 #1722
? 1:205.866 2:1611.58 3:976.504 #1723
? 1:203.859 2:1501 3:1382.04 #1724
? 1:256.143 2:1539.41 3:2045.06 #1725
? 1:281.715 2:1755.7 3:1435.07 #1726
? 1:261.051 2:3514.58 3:1367.6 #1727
? 1:594.37 2:3572.2 3:1906.83 #1728
? 1:605.477 2:2537.28 3:1666.87 #1729
? 1:507.729 2:2153.97 3:1608.05 #1730
? 1:675.79 2:1883.6 3:1691.63 #1731
? 1:837.746 2:2249.72 3:1717.23 #1732
? 1:688.216 2:2090.47 3:1506.47 #1733
? 1:687.644 2:1671.73 3:1684.83 #1734
? 1:606.785 2:1855.9 3:1830.05 #1735
? 1:646.91 2:1632.8 3:2074.19 #1736
? 1:666.597 2:1874.25 3:2552.2 #1737
? 1:518.501 2:1500.39 3:3692.61 #1738
? 1:532.685 2:1691.67 3:4318.79 #1739
? 1:504.339 2:2719.68 3:4753.93 #1740
? 1:437.399 2:3221.93 3:3301.24 #1741
? 1:385.167 2:4107.84 3:2621.22 #1742
? 1:292.598 2:6881.9 3:3083.12 #1743
? 1:406.968 2:4346.58 3:2949.28 #1744
? 1:707.75 2:3620.18 3:2545.06 #1745
? 1:1055.99 2:3468.25 3:2380.28 #1746
? 1:2568.42 2:5993.98 3:2197.51 #1747
? 1:4262.81 2:5063.3 3:2938.39 #1748
? 1:4155.41 2:3663.42 3:2408.31 #1749
? 1:4662.09 2:2568.65 3:2705.75 #1750
? 1:4924.5 2:2355.95 3:3101.22 #1751
? 1:3793.73 2:2218.32 3:2498.44 #1752
? 1:2239.3 2:1810.23 3:3820.65 #1753
? 1:1518.52 2:1165.58 3:3015.47 #1754
? 1:1075.18 2:1164.43 3:3420.13 #1755
? 1:1227.88 2:1212.12 3:2293.94 #1756
? 1:1032.44 2:1269.7 3:2390.6 #1757
? 1:727.981 2:1408.87 3:3371.52 #1758
? 1:647.902 2:1453.24 3:3957.02 #1759
? 1:608.11 2:1694.89 3:2158.74 #1760
? 1:465.15 2:1693.77 3:3642.19 #1761
? 1:276.242 2:1847.37 3:2984.69 #1762
? 1:317.109 2:2285.45 3:3823.43 #1763
? 1:491.662 2:2152.6 3:4521.45 #1764
? 1:571.894 2:2286.22 3:5066.44 #1765
? 1:665.919 2:2492.36 3:2903.31 #1766
? 1:998.571 2:3690.48 3:2969.78 #1767
? 1:2007.32 2:2385.94 3:5210.25 #1768
? 1:1204.74 2:1759.02 3:2920.03 #1769
? 1:678.11 2:1364.9 3:2398.37 #1770
? 1:482.473 2:1395.03 3:3030.29 #1771
? 1:236.426 2:1789.04 3:3279.69 #1772
? 1:375.699 2:1921.77 3:4770.01 #1773
? 1:742.466 2:1618 3:3172.47 #1774
? 1:823.629 2:2357.61 3:2993.83 #1775
? 1:660.679 2:3567.61 3:2141.5 #1776
? 1:598.779 2:2968.07 3:3050.58 #1777
? 1:654.143 2:2105.55 3:3427.28 #1778
? 1:509.437 2:2160.69 3:2032.41 #1779
? 1:269.412 2:2119.55 3:1552.4 #1780
? 1:181.115 2:2210.09 3:2687.34 #1781
? 1:164.725 2:1987.8 3:4234.8 #1782
? 1:335.619 2:1827.05 3:2537.96 #1783
? 1:531.317 2:1434.67 3:2260.88 #1784
? 1:637.16 2:1348.67 3:1465.66 #1785
? 1:570.925 2:1395.24 3:2734.19 #1786
? 1:630.292 2:1504.67 3:3657.26 #1787
? 1:1420.76 2:1701.54 3:9284.37 #1788
? 1:1115.63 2:1369.47 3:7417.21 #1789
? 1:811.014 2:1200.18 3:2162.51 #1790
? 1:713.499 2:1209.51 3:2986.07 #1791
? 1:465.856 2:1410.79 3:3423.42 #1792
? 1:671.367 2:1409.4 3:8229.97 #1793
? 1:716.851 2:1251.35 3:5676.47 #1794
? 1:565.69 2:1635.66 3:5019.39 #1795
? 1:610.617 2:1542.65 3:12609.3 #1796
? 1:384.359 2:1403.09 3:16431.9 #1797
? 1:335.914 2:1449.01 3:16713.7 #1798
? 1:255.148 2:1436.41 3:12652.1 #1799
? 1:305.379 2:1419.05 3:5209.03 #1800
? 1:873.261 2:1425.59 3:3510.72 #1801
? 1:361.858 2:1427.59 3:9154.11 #1802
? 1:923.504 2:2359.03 3:4355.03 #1803
? 1:874.108 2:1940.55 3:4097.89 #1804
? 1:789.687 2:1671.18 3:6078.54 #1805
? 1:402.69 2:1635.43 3:4667.23 #1806
? 1:349.514 2:1638.83 3:4501.11 #1807
? 1:426.306 2:2026.63 3:5380.64 #1808
? 1:264.045 2:2355.93 3:5945.95 #1809
? 1:281.873 2:2737.12 3:3972.04 #1810
? 1:270.119 2:2481.95 3:6199.49 #1811
? 1:226.073 2:2353.61 3:10409.3 #1812
? 1:323.013 2:2563.46 3:23589.7 #1813
? 1:346.076 2:1704.41 3:7611.49 #1814
? 1:338.095 2:1596.16 3:8142.07 #1815
? 1:263.552 2:1515.56 3:14119.8 #1816
? 1:238.716 2:1696.42 3:17712.3 #1817
? 1:691.438 2:1515.36 3:16495.7 #1818
? 1:482.163 2:1584.84 3:6310.85 #1819
? 1:475.317 2:1938.94 3:5008.08 #1820
? 1:317.344 2:1612.85 3:8793.59 #1821
? 1:190.97 2:1521.68 3:5683.9 #1822
? 1:282.973 2:2168.09 3:9498.8 #1823
? 1:525.596 2:1989.63 3:12635.7 #1824
? 1:731.517 2:1977.65 3:18091 #1825
? 1:542.107 2:1736.5 3:9102.78 #1826
? 1:445.077 2:1881.06 3:6234.17 #1827
? 1:552.85 2:2467.62 3:8317.01 #1828
? 1:491.769 2:2987.76 3:4061.69 #1829
? 1:550.015 2:2702.5 3:3874.05 #1830
? 1:330.017 2:2867.48 3:5240.1 #1831
? 1:194.007 2:2197.16 3:7535.38 #1832
? 1:220.18 2:2919.57 3:9752.46 #1833
? 1:302.744 2:2595.85 3:3862.83 #1834
? 1:459.963 2:3215.18 3:8356.88 #1835
? 1:1391.36 2:2890.76 3:5679.76 #1836
? 1:653.335 2:3270.59 3:4834.1 #1837
? 1:907.642 2:2247.46 3:4937.95 #1838
? 1:692.385 2:2766.34 3:4196.82 #1839
? 1:552.494 2:3194.85 3:2066.98 #1840
? 1:557.584 2:2203.33 3:1118.11 #1841
? 1:287.951 2:2425.14 3:2482.28 #1842
? 1:414.338 2:1844.06 3:3162.98 #1843
? 1:347.983 2:1845.17 3:4335.72 #1844
? 1:304.605 2:1610.65 3:4978.35 #1845
? 1:290.705 2:1311.73 3:3057.22 #1846
? 1:233.57 2:1613.61 3:3831.07 #1847
? 1:291.195 2:2078.29 3:3927.85 #1848
? 1:248.922 2:2065.47 3:5026 #1849
? 1:190.482 2:1749.73 3:3649.86 #1850
? 1:164.627 2:1667.47 3:4133.9 #1851
? 1:147.473 2:1855.13 3:3053.38 #1852
? 1:208.71 2:1788.52 3:2094.56 #1853
? 1:245.253 2:1281.28 3:2329.69 #1854
? 1:217.029 2:1495.69 3:4035.32 #1855
? 1:221.123 2:1978.45 3:2910.77 #1856
? 1:207.148 2:2363.49 3:2551.93 #1857
? 1:213.749 2:1628.13 3:1862.12 #1858
? 1:184.69 2:1919.13 3:845.35 #1859
? 1:162.124 2:2774.54 3:684.415 #1860
? 1:144.351 2:3213.63 3:931.539 #1861
? 1:143.224 2:2008.28 3:797.282 #1862
? 1:155.993 2:2014.87 3:1480.66 #1863
? 1:171.174 2:2194.37 3:1283.95 #1864
? 1:173.951 2:2040.23 3:1109.49 #1865
? 1:158.968 2:2440.79 3:1341.13 #1866
? 1:161.124 2:3104.94 3:1571.71 #1867
? 1:163.061 2:5390.76 3:2087.93 #1868
? 1:158.226 2:2485 3:555.631 #1869
? 1:160.809 2:1552.66 3:295.763 #1870
? 1:163.24 2:1659.72 3:606.057 #1871
? 1:154.519 2:3012.53 3:1397.62 #1872
? 1:163.385 2:2202.29 3:1504.11 #1873
? 1:172.362 2:1568.91 3:491.709 #1874
? 1:175.531 2:2512.23 3:952.163 #1875
? 1:169.344 2:2467.91 3:1469.28 #1876
? 1:182.691 2:1977.74 3:1833.99 #1877
? 1:198.311 2:1574.1 3:1258.22 #1878
? 1:194.13 2:1529.25 3:1195.27 #1879
? 1:191.045 2:1501.27 3:914.408 #1880
? 1:187.027 2:1300.16 3:1093.02 #1881
? 1:187.291 2:1074.24 3:962.925 #1882
? 1:193.152 2:1657.09 3:1408.63 #1883
? 1:190.689 2:1746.48 3:1488.52 #1884
? 1:180.829 2:2572.87 3:1578.05 #1885
? 1:166.831 2:2592.79 3:1153.76 #1886
? 1:167.676 2:1893.92 3:1967.47 #1887
? 1:171.935 2:2212.14 3:1519.09 #1888
? 1:161.668 2:2332.36 3:1251 #1889
? 1:153.077 2:1785.42 3:959.466 #1890
? 1:146.961 2:2051.63 3:1847.6 #1891
? 1:144.617 2:1879.9 3:2307.84 #1892
? 1:151.806 2:1895.99 3:2142.14 #1893
? 1:173.908 2:1145.87 3:1949.45 #1894
? 1:177.243 2:1571.27 3:1684.96 #1895
? 1:171.715 2:1675.91 3:1300.28 #1896
? 1:195.625 2:1369.9 3:1816.11 #1897
? 1:220.812 2:1617.11 3:1204.73 #1898
? 1:219.738 2:2666.02 3:1444.08 #1899
? 1:201.672 2:3207.19 3:1471.52 #1900
? 1:190.476 2:2084.9 3:1156.69 #1901
? 1:190.618 2:1699.53 3:2389.74 #1902
? 1:200.075 2:1950.25 3:2034.52 #1903
? 1:216.545 2:2037.4 3:2250.06 #1904
? 1:243.767 2:1449.69 3:1431.52 #1905
? 1:271.071 2:1422.4 3:1357.57 #1906
? 1:343.49 2:1318.69 3:1922.36 #1907
? 1:326.754 2:1516.9 3:1369.5 #1908
? 1:299.251 2:1447.87 3:1695.16 #1909
? 1:243.764 2:863.905 3:1888.72 #1910
? 1:194.752 2:1081.63 3:3100.08 #1911
? 1:234.612 2:1167.39 3:3191.78 #1912
? 1:293.418 2:1100.04 3:3295.61 #1913
? 1:397.529 2:900.1 3:2800.36 #1914
? 1:283.902 2:1377.21 3:3205.33 #1915
? 1:223.225 2:1650.3 3:1980.53 #1916
? 1:290.02 2:1803.49 3:2476.83 #1917
? 1:226.756 2:1351.68 3:1985.73 #1918
? 1:209.198 2:1623.59 3:3631.54 #1919
? 1:178.192 2:1407.87 3:4362.62 #1920
? 1:175.202 2:1230.34 3:3289.13 #1921
? 1:201.897 2:1189.92 3:4912.44 #1922
? 1:236.062 2:1391.26 3:6316.64 #1923
? 1:237.517 2:1543.75 3:3391.3 #1924
? 1:194.691 2:1640.94 3:3939.19 #1925
? 1:172.601 2:1927.04 3:2093.58 #1926
? 1:189.13 2:2469.24 3:4678.14 #1927
? 1:186.399 2:1968.2 3:3557.78 #1928
? 1:190.661 2:1684.32 3:2320.86 #1929
? 1:182.566 2:1180.16 3:2275.89 #1930
? 1:186.665 2:1320.32 3:3697.23 #1931
? 1:182.068 2:1337.83 3:3209.68 #1932
? 1:182.779 2:1209 3:3046.42 #1933
? 1:177.768 2:1082.08 3:2329.91 #1934
? 1:172.87 2:1350.61 3:1984.04 #1935
? 1:169.47 2:1866.57 3:1709.36 #1936
? 1:168.373 2:2181.07 3:2135.29 #1937
? 1:174.325 2:1848.05 3:1649.83 #1938
? 1:173.259 2:2241.7 3:2076.38 #1939
? 1:177.864 2:1420.59 3:2415.59 #1940
? 1:207.385 2:1029.67 3:2344.66 #1941
? 1:208.851 2:1013.81 3:2921.42 #1942
? 1:199.989 2:1287.66 3:3416.8 #1943
? 1:182.55 2:1191.06 3:3931.2 #1944
? 1:171.604 2:1341.32 3:2622.44 #1945
? 1:159.228 2:1398.23 3:1519.74 #1946
? 1:166.346 2:1585.45 3:2640.07 #1947
? 1:159.968 2:1648.78 3:2186.56 #1948
? 1:158.489 2:1499.84 3:3049.43 #1949
? 1:154.955 2:1430.48 3:4758.63 #1950
? 1:153.811 2:1681.61 3:4656.74 #1951
? 1:160.919 2:1970.23 3:4034.19 #1952
? 1:167.231 2:2175.69 3:2379.78 #1953
? 1:162.798 2:1547.78 3:2186.22 #1954
? 1:157.52 2:1925.79 3:2209.82 #1955
? 1:149.737 2:2338.82 3:1801.54 #1956
? 1:161.184 2:1870.86 3:2714.02 #1957
? 1:173.694 2:1323.53 3:2186.43 #1958
? 1:180.698 2:1365.3 3:2479.35 #1959
? 1:168.052 2:1451.64 3:2035.02 #1960
? 1:157.141 2:1335.5 3:2372.93 #1961
? 1:158.009 2:1097.54 3:2049.95 #1962
? 1:171.128 2:1085.34 3:2760.89 #1963
? 1:181.677 2:1217.88 3:2410.48 #1964
? 1:186.552 2:1133.06 3:2299.53 #1965
? 1:178.379 2:1155.72 3:1725.07 #1966
? 1:179.256 2:1037.97 3:3060.28 #1967
? 1:179.923 2:2016.18 3:2367.35 #1968
? 1:173.702 2:1662.94 3:2694.72 #1969
? 1:164.977 2:1116.07 3:2578.56 #1970
? 1:155.962 2:1385.12 3:1944.28 #1971
? 1:164.615 2:1476.62 3:2136.36 #1972
? 1:171.012 2:1557.17 3:2035.44 #1973
? 1:168.837 2:1526.6 3:1635.71 #1974
? 1:159.956 2:2327.42 3:1429.15 #1975
? 1:174.482 2:2686.38 3:1566.03 #1976
? 1:202.781 2:2244.74 3:2997.72 #1977
? 1:201.606 2:1862.12 3:2331.96 #1978
? 1:217.967 2:1892.73 3:3128.88 #1979
? 1:219.267 2:1587.66 3:4368.87 #1980
? 1:201.375 2:1476.68 3:5184.31 #1981
? 1:245.427 2:1542.48 3:3246.58 #1982
? 1:259.079 2:1915.4 3:3151.9 #1983
? 1:264.172 2:2403.24 3:4731.22 #1984
? 1:246.164 2:2315.46 3:3292.25 #1985
? 1:211.129 2:2081.16 3:2261.59 #1986
? 1:303.985 2:2991.72 3:2849.74 #1987
? 1:260.385 2:3427.52 3:2980.64 #1988
? 1:232.469 2:1966.46 3:3376.58 #1989
? 1:210.833 2:1762.13 3:2377.15 #1990
? 1:175.716 2:2343.11 3:2241.11 #1991
? 1:179.691 2:2262.57 3:2918.56 #1992
? 1:234.379 2:1704.65 3:2842.34 #1993
? 1:309.164 2:1285.39 3:2900.32 #1994
? 1:231.086 2:1918.1 3:2271.44 #1995
? 1:195.255 2:2353.84 3:2831.25 #1996
? 1:231.483 2:3042.98 3:4183.79 #1997
? 1:205.858 2:2185.2 3:1221.58 #1998
? 1:201.245 2:2458.37 3:1122.17 #1999
? 1:191.586 2:2542.45 3:1554.96 #2000
? 1:178.652 2:2239.51 3:1463.89 #2001
? 1:198.97 2:2613.98 3:1118.47 #2002
? 1:218.558 2:3042.27 3:1371.32 #2003
? 1:210.336 2:7576.77 3:1336.38 #2004
? 1:205.246 2:12205.6 3:2043.15 #2005
? 1:196.298 2:54801.6 3:3851.72 #2006
? 1:199.653 2:13127.2 3:2279.25 #2007
? 1:190.293 2:6796.96 3:839.347 #2008
? 1:168.859 2:4649.74 3:898.721 #2009
? 1:153.39 2:4931.77 3:830.729 #2010
? 1:145.931 2:6313.64 3:1462.11 #2011
? 1:187.115 2:4877.05 3:980.795 #2012
? 1:213.545 2:3029.36 3:616.462 #2013
? 1:222.47 2:3641.54 3:1220.78 #2014
? 1:209.934 2:4651.23 3:2198.49 #2015
? 1:206.714 2:6315.68 3:2314.92 #2016
? 1:229.939 2:4470.66 3:2653.1 #2017
? 1:217.579 2:5035.74 3:1703.93 #2018
? 1:212.893 2:2921.22 3:686.738 #2019
? 1:196.199 2:2076.39 3:1070.73 #2020
? 1:188.15 2:2349.59 3:1718 #2021
? 1:225.178 2:3902.96 3:592.324 #2022
? 1:217.011 2:2631.13 3:620.523 #2023
? 1:206.196 2:2672.65 3:1092.87 #2024
? 1:190.517 2:3532.46 3:2554.31 #2025
? 1:183.171 2:3903.58 3:2438.95 #2026
? 1:180.062 2:2646 3:1189.99 #2027
? 1:171.802 2:3374.69 3:465.526 #2028
? 1:163.864 2:2644.26 3:508.716 #2029
? 1:167.955 2:2657.35 3:680.534 #2030
? 1:161.118 2:3505.27 3:981.817 #2031
? 1:177.653 2:5932.47 3:347.908 #2032
? 1:193.498 2:2591.92 3:392.894 #2033
? 1:180.692 2:2673.41 3:353.259 #2034
? 1:184.881 2:2611.71 3:445.329 #2035
? 1:191.399 2:2408.18 3:1315.74 #2036
? 1:187.313 2:2510.36 3:369.666 #2037
? 1:178.414 2:2025.49 3:291.15 #2038
? 1:182.924 2:2510.54 3:232.248 #2039
? 1:186.516 2:2841.03 3:259.285 #2040
? 1:194.866 2:2551.18 3:296.162 #2041
? 1:198.717 2:6819.45 3:260.105 #2042
? 1:213.779 2:6462.69 3:266.693 #2043
? 1:198.167 2:8634.67 3:370.244 #2044
? 1:211.982 2:4750.44 3:888.202 #2045
? 1:206.613 2:5065.97 3:2061.34 #2046
? 1:174.484 2:7880.95 3:422.017 #2047
? 1:162.462 2:5251.41 3:412.485 #2048
? 1:156.571 2:5100.26 3:419.358 #2049
? 1:160.785 2:5435.46 3:507.124 #2050
? 1:150.834 2:5287.88 3:2774.31 #2051
? 1:139.47 2:5586.64 3:413.9 #2052
? 1:136.858 2:17542.9 3:667.226 #2053
? 1:136.872 2:33055 3:1226.67 #2054
? 1:134.538 2:30171.7 3:438.37 #2055
? 1:129.861 2:25828.5 3:238.743 #2056
? 1:137.993 2:22796.4 3:183.582 #2057
? 1:137.306 2:2855.1 3:5873.5 #2058
? 1:130.437 2:3464.24 3:3222.49 #2059
? 1:123.842 2:472740 3:2138.94 #2060
? 1:124.703 2:281622 3:7184.29 #2061
? 1:130.937 2:125087 3:1574.76 #2062
? 1:129.862 2:22395.3 3:1874.01 #2063
? 1:125.962 2:27356.6 3:3830.08 #2064
? 1:121.837 2:119704 3:11939.5 #2065
? 1:121.715 2:123862000 3:12483.9 #2066
? 1:120.703 2:3178.02 3:29134.4 #2067
? 1:119.65 2:3537.44 3:7607.28 #2068
? 1:120.375 2:11440 3:12816.1 #2069
? 1:120.828 2:16410.1 3:7484.7 #2070
? 1:118.671 2:8318.42 3:7826.26 #2071
? 1:119.414 2:12693.2 3:15579.7 #2072
? 1:122.435 2:9525.61 3:4008.84 #2073
? 1:124.923 2:7785.09 3:4959.44 #2074
? 1:123.855 2:12093.5 3:5207.41 #2075
? 1:119.833 2:12326.1 3:3175.11 #2076
? 1:130.511 2:31085.3 3:5962.98 #2077
? 1:136.392 2:24827.4 3:3447.63 #2078
? 1:142.277 2:32914.1 3:1714.05 #2079
? 1:139.292 2:29387.9 3:2191.58 #2080
? 1:150.312 2:14547.1 3:11626.6 #2081
? 1:166.444 2:53434.6 3:3156.74 #2082
? 1:330.076 2:21911.6 3:5925.6 #2083
? 1:3556.22 2:41574.8 3:37298.8 #2084
? 1:5681.42 2:97166.7 3:18735.9 #2085
? 1:7143.77 2:26287.5 3:30520.5 #2086
? 1:16260.5 2:46393 3:40883.1 #2087
? 1:43525 2:525424 3:111385000 #2088
? 1:106217000 2:100198000 3:586855 #2089
? 1:107484000 2:102005000 3:23049.3 #2090
? 1:108671000 2:52801.1 3:119697000 #2091
? 1:108788000 2:66690.9 3:562665 #2092
? 1:108725000 2:106697000 3:123204000 #2093
? 1:37522.7 2:108521000 3:242526 #2094
? 1:15533.8 2:105366000 3:52632 #2095
? 1:23291 2:105043000 3:10996.6 #2096
? 1:9012.45 2:103779000 3:123125000 #2097
? 1:6298.12 2:106408000 3:134724000 #2098
? 1:7309.5 2:104454000 3:19592.3 #2099
? 1:106662000 2:105942000 3:300.968 #2100
? 1:114793000 2:127724000 3:195.523 #2101
? 1:111751000 2:122283000 3:356.709 #2102
? 1:125789000 2:134275000 3:257.119 #2103
? 1:121626000 2:134573000 3:690.037 #2104
? 1:110124000 2:126989000 3:4610.48 #2105
? 1:120703000 2:13387000 3:112746000 #2106
? 1:119174000 2:129362000 3:114603000 #2107
? 1:8632.29 2:129941000 3:11771000 #2108
? 1:73269.6 2:127016000 3:11865000 #2109
? 1:1142000 2:121025000 3:9436.4 #2110
? 1:12541000 2:128695000 3:10930.5 #2111
? 1:122561000 2:116631000 3:110306000 #2112
? 1:127337000 2:138789000 3:4545.12 #2113
? 1:123929000 2:140078000 3:4155.48 #2114
? 1:1134000 2:125435000 3:6607.96 #2115
? 1:123077000 2:141285000 3:113907000 #2116
? 1:119554000 2:135318000 3:114015000 #2117
? 1:123754000 2:134685000 3:6167.44 #2118
? 1:121737000 2:12908000 3:370.099 #2119
? 1:118135000 2:121877000 3:144.609 #2120
? 1:122302000 2:13138000 3:126.605 #2121
? 1:118597000 2:125016000 3:110.3 #2122
? 1:119185000 2:129707000 3:96.7148 #2123
? 1:117427000 2:120515000 3:95.2953 #2124
? 1:108878000 2:111836000 3:93.9897 #2125
? 1:116528000 2:117036000 3:97.6604 #2126
? 1:110057000 2:111913000 3:114.394 #2127
? 1:118881000 2:112287000 3:103.735 #2128
? 1:113774000 2:110947000 3:95.2527 #2129
? 1:10383000 2:105664000 3:96.7378 #2130
? 1:112136000 2:537843 3:96.3339 #2131
? 1:109509000 2:103567000 3:94.1922 #2132
? 1:116355000 2:267613 3:99.0558 #2133
? 1:112928000 2:47523.7 3:98.4497 #2134
? 1:107051000 2:17118.1 3:97.4606 #2135
? 1:114533000 2:105035000 3:94.8768 #2136
? 1:114021000 2:10383000 3:93.3614 #2137
? 1:115168000 2:106155000 3:96.3298 #2138
? 1:111664000 2:105539000 3:99.781 #2139
? 1:106856000 2:102716000 3:94.4072 #2140
? 1:112725000 2:105009000 3:94.677 #2141
? 1:111352000 2:104599000 3:86.4301 #2142
? 1:117196000 2:106085000 3:98.9756 #2143
? 1:116051000 2:101731000 3:109.431 #2144
? 1:115626000 2:112135 3:121.881 #2145
? 1:116875000 2:107512000 3:118.695 #2146
? 1:116187000 2:109277000 3:122.152 #2147
? 1:119214000 2:114202000 3:155.035 #2148
? 1:117117000 2:11199000 3:195.397 #2149
? 1:11501000 2:3276.49 3:187.501 #2150
? 1:118717000 2:5935.44 3:227.772 #2151
? 1:117146000 2:24970.1 3:233.542 #2152
? 1:11938000 2:7546.75 3:273.347 #2153
? 1:115056000 2:5544.03 3:238.502 #2154
? 1:114668000 2:3770.52 3:210.469 #2155
? 1:116736000 2:101681000 3:256.687 #2156
? 1:114789000 2:112943 3:225.583 #2157
? 1:116842000 2:103793000 3:246.185 #2158
? 1:116266000 2:17701.4 3:233.055 #2159
? 1:115821000 2:2233.46 3:216.605 #2160
? 1:115922000 2:6901.51 3:264.694 #2161
? 1:11185000 2:24588.6 3:289.373 #2162
? 1:116566000 2:8046.96 3:241.855 #2163
? 1:117462000 2:103346000 3:184.669 #2164
? 1:112557000 2:10811.6 3:174.075 #2165
? 1:11549000 2:110807000 3:161.185 #2166
? 1:1164000 2:109012000 3:180.151 #2167
? 1:118676000 2:1747.8 3:161.652 #2168
? 1:115901000 2:4830.46 3:176.885 #2169
? 1:112617000 2:2647.37 3:159.173 #2170
? 1:115556000 2:8363.78 3:173.189 #2171
? 1:112827000 2:45449.7 3:188.438 #2172
? 1:115943000 2:19573.8 3:231.42 #2173
? 1:116211000 2:7664.91 3:242.763 #2174
? 1:118767000 2:7178.69 3:250.724 #2175
? 1:11469000 2:64612.2 3:297.466 #2176
? 1:113171000 2:122789 3:339.209 #2177
? 1:118325000 2:7072.46 3:455.185 #2178
? 1:117627000 2:13994.6 3:464.24 #2179
? 1:118044000 2:5582.04 3:444.318 #2180
? 1:116873000 2:17099.2 3:480.821 #2181
? 1:115163000 2:54396.2 3:506.353 #2182
? 1:116901000 2:27732.2 3:588.185 #2183
? 1:117027000 2:5848.66 3:587.459 #2184
? 1:118251000 2:37951.8 3:675.612 #2185
? 1:117325000 2:131305 3:581.629 #2186
? 1:117576000 2:104442000 3:622.062 #2187
? 1:7771.97 2:106699000 3:850.85 #2188
? 1:27484.1 2:108745000 3:1539.77 #2189
? 1:119787000 2:109045000 3:4189.85 #2190
? 1:118549000 2:107608000 3:3021.23 #2191
? 1:117865000 2:107662000 3:7240.2 #2192
? 1:120831000 2:7350.35 3:2821.15 #2193
? 1:119736000 2:108726000 3:5702.32 #2194
? 1:121232000 2:109754000 3:6247.94 #2195
? 1:12018000 2:109345000 3:22419.6 #2196
? 1:119918000 2:108941000 3:10590 #2197
? 1:6537.73 2:111804000 3:110328000 #2198
? 1:120781000 2:112692000 3:110239000 #2199
? 1:11988000 2:113765000 3:138950 #2200
? 1:11378000 2:113086000 3:122886 #2201
? 1:110914000 2:11321000 3:83617.8 #2202
? 1:111946000 2:577864 3:110364000 #2203
? 1:109574000 2:114427000 3:110638000 #2204
? 1:107304000 2:30332.5 3:548671 #2205
? 1:124626000 2:117423000 3:26558.9 #2206
? 1:124277000 2:117036000 3:5889.85 #2207
? 1:127312000 2:119277000 3:69222.1 #2208
? 1:127466000 2:117766000 3:112379000 #2209
? 1:129361000 2:118225000 3:11422000 #2210
? 1:128579000 2:118189000 3:115568000 #2211
? 1:128489000 2:118737000 3:11572000 #2212
? 1:131166000 2:120276000 3:11775000 #2213
? 1:131054000 2:11977000 3:117416000 #2214
? 1:133263000 2:12244000 3:117265000 #2215
? 1:131697000 2:125382000 3:116046000 #2216
? 1:1316000 2:126591000 3:115506000 #2217
? 1:13555000 2:129415000 3:117531000 #2218
? 1:136236000 2:129772000 3:117717000 #2219
? 1:137013000 2:128326000 3:118348000 #2220
? 1:136008000 2:126569000 3:118775000 #2221
? 1:134904000 2:127325000 3:117623000 #2222
? 1:136502000 2:127497000 3:120485000 #2223
? 1:135868000 2:126323000 3:120285000 #2224
? 1:135784000 2:127485000 3:119654000 #2225
? 1:134694000 2:129486000 3:117633000 #2226
? 1:133681000 2:129543000 3:592284 #2227
? 1:13359000 2:131463000 3:116754000 #2228
? 1:132419000 2:132269000 3:116033000 #2229
? 1:133157000 2:145720 3:19920 #2230
? 1:13188000 2:130361000 3:25584.1 #2231
? 1:12936000 2:130546000 3:19288.2 #2232
? 1:131777000 2:162608 3:118954000 #2233
? 1:132357000 2:182570 3:11508000 #2234
? 1:133711000 2:85676.3 3:35080.4 #2235
? 1:133012000 2:131484 3:84958.1 #2236
? 1:132101000 2:61887.5 3:51028.2 #2237
? 1:134073000 2:186826 3:34604.5 #2238
? 1:133084000 2:129715000 3:29465.5 #2239
? 1:134042000 2:182306 3:5846.12 #2240
? 1:131046000 2:127134000 3:7777.76 #2241
? 1:129045000 2:126968000 3:2732.29 #2242
? 1:131049000 2:128021000 3:6283.99 #2243
? 1:131843000 2:12492000 3:3852.07 #2244
? 1:133561000 2:212392 3:2716.51 #2245
? 1:132155000 2:144183 3:9169.58 #2246
? 1:130989000 2:320288 3:23230.2 #2247
? 1:133865000 2:59360.9 3:5205.45 #2248
? 1:120712 2:16237.2 3:5810.3 #2249
? 1:121004 2:12483 3:3104.68 #2250
? 1:51006.4 2:10509.7 3:232222 #2251
? 1:22171 2:9688.78 3:25333.5 #2252
? 1:4518.3 2:12466.2 3:61380.1 #2253
? 1:3353.11 2:6479.12 3:48818.7 #2254
? 1:2881.86 2:8383.68 3:109334000 #2255
? 1:2708.52 2:20939.8 3:128492 #2256
? 1:2189.74 2:3513.78 3:145081 #2257
