? 1:131.191 2:146.68 3:83.8442 #2405 @ data/20140226_h_10fps.avi
? 1:130.851 2:147.562 3:109.224 #2406 @ data/20140226_h_10fps.avi
? 1:130.966 2:147.754 3:113.053 #2407 @ data/20140226_h_10fps.avi
? 1:133.378 2:149.175 3:109.867 #2408 @ data/20140226_h_10fps.avi
? 1:132.559 2:149.228 3:104.394 #2409 @ data/20140226_h_10fps.avi
? 1:133.181 2:150.023 3:80.4492 #2410 @ data/20140226_h_10fps.avi
? 1:133.705 2:150.492 3:105.406 #2411 @ data/20140226_h_10fps.avi
? 1:135.149 2:149.846 3:107.445 #2412 @ data/20140226_h_10fps.avi
? 1:138.173 2:153.201 3:106.826 #2413 @ data/20140226_h_10fps.avi
? 1:137.502 2:146.758 3:103.734 #2414 @ data/20140226_h_10fps.avi
? 1:137.077 2:144.246 3:102.607 #2415 @ data/20140226_h_10fps.avi
? 1:135.519 2:138.658 3:105.046 #2416 @ data/20140226_h_10fps.avi
? 1:135.425 2:145.004 3:99.4281 #2417 @ data/20140226_h_10fps.avi
? 1:137.856 2:152.168 3:80.1235 #2418 @ data/20140226_h_10fps.avi
? 1:136.385 2:140.352 3:39.4183 #2419 @ data/20140226_h_10fps.avi
? 1:136.18 2:140.806 3:31.2224 #2420 @ data/20140226_h_10fps.avi
? 1:137.1 2:112.227 3:26.2811 #2421 @ data/20140226_h_10fps.avi
? 1:140.323 2:110.483 3:25.0379 #2422 @ data/20140226_h_10fps.avi
? 1:143.51 2:141.5 3:27.3493 #2423 @ data/20140226_h_10fps.avi
? 1:143.333 2:118.645 3:27.4572 #2424 @ data/20140226_h_10fps.avi
? 1:146.483 2:113.812 3:29.0052 #2425 @ data/20140226_h_10fps.avi
? 1:147.564 2:115.342 3:31.9843 #2426 @ data/20140226_h_10fps.avi
? 1:147.518 2:122.111 3:31.5621 #2427 @ data/20140226_h_10fps.avi
? 1:149.08 2:146.665 3:31.9951 #2428 @ data/20140226_h_10fps.avi
? 1:150.045 2:140.839 3:32.2567 #2429 @ data/20140226_h_10fps.avi
? 1:150.939 2:143.918 3:32.757 #2430 @ data/20140226_h_10fps.avi
? 1:151.457 2:115.257 3:33.5446 #2431 @ data/20140226_h_10fps.avi
? 1:150.217 2:115.82 3:31.6384 #2432 @ data/20140226_h_10fps.avi
? 1:151.247 2:148.344 3:27.5146 #2433 @ data/20140226_h_10fps.avi
? 1:151.577 2:146.105 3:30.8685 #2434 @ data/20140226_h_10fps.avi
? 1:153.448 2:142.163 3:32.5498 #2435 @ data/20140226_h_10fps.avi
? 1:153.02 2:144.155 3:33.0287 #2436 @ data/20140226_h_10fps.avi
? 1:152.467 2:149.101 3:32.1041 #2437 @ data/20140226_h_10fps.avi
? 1:153.837 2:154.425 3:32.8601 #2438 @ data/20140226_h_10fps.avi
? 1:154.477 2:146.64 3:29.2446 #2439 @ data/20140226_h_10fps.avi
? 1:156.169 2:148.838 3:29.9032 #2440 @ data/20140226_h_10fps.avi
? 1:154.893 2:139.905 3:29.3622 #2441 @ data/20140226_h_10fps.avi
? 1:153.235 2:134.344 3:27.6572 #2442 @ data/20140226_h_10fps.avi
? 1:154.204 2:145.221 3:27.2662 #2443 @ data/20140226_h_10fps.avi
? 1:155.385 2:142.446 3:26.8481 #2444 @ data/20140226_h_10fps.avi
? 1:156.198 2:139.346 3:28.6148 #2445 @ data/20140226_h_10fps.avi
? 1:155.452 2:117.105 3:30.4154 #2446 @ data/20140226_h_10fps.avi
? 1:155.155 2:143.681 3:32.7153 #2447 @ data/20140226_h_10fps.avi
? 1:157.015 2:151.463 3:33.6238 #2448 @ data/20140226_h_10fps.avi
? 1:156.093 2:114.745 3:24.1126 #2449 @ data/20140226_h_10fps.avi
? 1:157.785 2:115.952 3:23.4048 #2450 @ data/20140226_h_10fps.avi
? 1:156.77 2:106.952 3:22.6203 #2451 @ data/20140226_h_10fps.avi
? 1:155.744 2:108.192 3:22.6048 #2452 @ data/20140226_h_10fps.avi
? 1:157.113 2:141.481 3:22.1091 #2453 @ data/20140226_h_10fps.avi
? 1:156.581 2:116.285 3:20.9157 #2454 @ data/20140226_h_10fps.avi
? 1:157.634 2:116.98 3:20.6057 #2455 @ data/20140226_h_10fps.avi
? 1:157.443 2:115.349 3:23.66 #2456 @ data/20140226_h_10fps.avi
? 1:156.707 2:123.181 3:22.5872 #2457 @ data/20140226_h_10fps.avi
? 1:157.223 2:150.3 3:21.2943 #2458 @ data/20140226_h_10fps.avi
? 1:157.745 2:123.044 3:24.2023 #2459 @ data/20140226_h_10fps.avi
? 1:159.575 2:150.386 3:30.0275 #2460 @ data/20140226_h_10fps.avi
? 1:158.639 2:125.428 3:32.2859 #2461 @ data/20140226_h_10fps.avi
? 1:156.327 2:101.208 3:33.0453 #2462 @ data/20140226_h_10fps.avi
? 1:157.965 2:127.955 3:38.2243 #2463 @ data/20140226_h_10fps.avi
? 1:157.227 2:125.413 3:48.5321 #2464 @ data/20140226_h_10fps.avi
? 1:157.89 2:125.376 3:73.4804 #2465 @ data/20140226_h_10fps.avi
? 1:157.972 2:125.177 3:95.2821 #2466 @ data/20140226_h_10fps.avi
? 1:156.878 2:126.129 3:102.674 #2467 @ data/20140226_h_10fps.avi
? 1:158.444 2:149.683 3:97.8674 #2468 @ data/20140226_h_10fps.avi
? 1:157.214 2:146.734 3:129.058 #2469 @ data/20140226_h_10fps.avi
? 1:158.345 2:148.553 3:132.588 #2470 @ data/20140226_h_10fps.avi
? 1:156.276 2:147.072 3:138.271 #2471 @ data/20140226_h_10fps.avi
? 1:155.483 2:123.47 3:144.779 #2472 @ data/20140226_h_10fps.avi
? 1:159.174 2:145.265 3:152.305 #2473 @ data/20140226_h_10fps.avi
? 1:157.549 2:123.701 3:151.78 #2474 @ data/20140226_h_10fps.avi
? 1:156.968 2:144.545 3:153.499 #2475 @ data/20140226_h_10fps.avi
? 1:154.293 2:144.734 3:153.056 #2476 @ data/20140226_h_10fps.avi
? 1:151.71 2:125.301 3:150.534 #2477 @ data/20140226_h_10fps.avi
? 1:156.111 2:148.246 3:148.237 #2478 @ data/20140226_h_10fps.avi
? 1:152.6 2:126.846 3:149.044 #2479 @ data/20140226_h_10fps.avi
? 1:152.728 2:148.431 3:148.939 #2480 @ data/20140226_h_10fps.avi
? 1:149.847 2:126.106 3:149.301 #2481 @ data/20140226_h_10fps.avi
? 1:144.659 2:125.09 3:149.041 #2482 @ data/20140226_h_10fps.avi
? 1:151.366 2:146.683 3:150.453 #2483 @ data/20140226_h_10fps.avi
? 1:146.875 2:126.978 3:147.798 #2484 @ data/20140226_h_10fps.avi
? 1:150.369 2:147.604 3:142.651 #2485 @ data/20140226_h_10fps.avi
? 1:148.935 2:124.241 3:139.922 #2486 @ data/20140226_h_10fps.avi
? 1:153.045 2:124.946 3:138.665 #2487 @ data/20140226_h_10fps.avi
? 1:154.572 2:148.879 3:142.76 #2488 @ data/20140226_h_10fps.avi
? 1:153.446 2:148.561 3:122.473 #2489 @ data/20140226_h_10fps.avi
? 1:154.24 2:151.6 3:96.4978 #2490 @ data/20140226_h_10fps.avi
? 1:155.429 2:150.577 3:86.9085 #2491 @ data/20140226_h_10fps.avi
? 1:154.664 2:149.302 3:82.4994 #2492 @ data/20140226_h_10fps.avi
? 1:155.826 2:151.837 3:83.8904 #2493 @ data/20140226_h_10fps.avi
? 1:156.686 2:152.387 3:87.9091 #2494 @ data/20140226_h_10fps.avi
? 1:157.296 2:153.427 3:89.3481 #2495 @ data/20140226_h_10fps.avi
? 1:156.817 2:151.817 3:104.912 #2496 @ data/20140226_h_10fps.avi
? 1:155.571 2:152.055 3:150.087 #2497 @ data/20140226_h_10fps.avi
? 1:156.36 2:155.603 3:150.041 #2498 @ data/20140226_h_10fps.avi
? 1:156.397 2:154.429 3:147.993 #2499 @ data/20140226_h_10fps.avi
? 1:156.899 2:156.027 3:149.709 #2500 @ data/20140226_h_10fps.avi
? 1:156.896 2:155.632 3:152.557 #2501 @ data/20140226_h_10fps.avi
? 1:152.74 2:153.485 3:155.994 #2502 @ data/20140226_h_10fps.avi
? 1:154.162 2:154.254 3:155.248 #2503 @ data/20140226_h_10fps.avi
? 1:152.524 2:153.544 3:151.614 #2504 @ data/20140226_h_10fps.avi
? 1:155.932 2:154.649 3:158.676 #2505 @ data/20140226_h_10fps.avi
? 1:154.706 2:152.847 3:159.47 #2506 @ data/20140226_h_10fps.avi
? 1:154.388 2:152.354 3:159.117 #2507 @ data/20140226_h_10fps.avi
? 1:154.727 2:152.788 3:157.473 #2508 @ data/20140226_h_10fps.avi
? 1:154.141 2:151.877 3:154.929 #2509 @ data/20140226_h_10fps.avi
? 1:155.588 2:151.751 3:156.932 #2510 @ data/20140226_h_10fps.avi
? 1:152.309 2:149.124 3:157.959 #2511 @ data/20140226_h_10fps.avi
? 1:149.477 2:148.937 3:157.736 #2512 @ data/20140226_h_10fps.avi
? 1:150.837 2:148.19 3:157.025 #2513 @ data/20140226_h_10fps.avi
? 1:139.837 2:150.844 3:147.992 #2514 @ data/20140226_h_10fps.avi
? 1:144.514 2:153.339 3:144.041 #2515 @ data/20140226_h_10fps.avi
? 1:150.795 2:152.156 3:137.697 #2516 @ data/20140226_h_10fps.avi
? 1:151.511 2:153.414 3:145.809 #2517 @ data/20140226_h_10fps.avi
? 1:152.024 2:154.84 3:145.572 #2518 @ data/20140226_h_10fps.avi
? 1:153.868 2:154.816 3:136.317 #2519 @ data/20140226_h_10fps.avi
? 1:153.826 2:157.066 3:142.532 #2520 @ data/20140226_h_10fps.avi
? 1:152.837 2:155.986 3:143.808 #2521 @ data/20140226_h_10fps.avi
? 1:156.018 2:155.999 3:140.23 #2522 @ data/20140226_h_10fps.avi
? 1:157.64 2:155.547 3:137.143 #2523 @ data/20140226_h_10fps.avi
? 1:153.746 2:154.438 3:133.653 #2524 @ data/20140226_h_10fps.avi
? 1:160.25 2:154.607 3:128.458 #2525 @ data/20140226_h_10fps.avi
? 1:153.333 2:150.128 3:126.461 #2526 @ data/20140226_h_10fps.avi
? 1:158.382 2:152.077 3:129.598 #2527 @ data/20140226_h_10fps.avi
? 1:157.205 2:153.714 3:130.826 #2528 @ data/20140226_h_10fps.avi
? 1:155.274 2:149.308 3:128.001 #2529 @ data/20140226_h_10fps.avi
? 1:159.342 2:147.412 3:140.262 #2530 @ data/20140226_h_10fps.avi
? 1:153.775 2:146.677 3:151.573 #2531 @ data/20140226_h_10fps.avi
? 1:158.982 2:146.709 3:145.953 #2532 @ data/20140226_h_10fps.avi
? 1:159.108 2:143.843 3:146.859 #2533 @ data/20140226_h_10fps.avi
? 1:159.476 2:143.333 3:145.342 #2534 @ data/20140226_h_10fps.avi
? 1:161.052 2:146.448 3:140.191 #2535 @ data/20140226_h_10fps.avi
? 1:158.484 2:146.54 3:140.453 #2536 @ data/20140226_h_10fps.avi
? 1:155.987 2:151.339 3:139.42 #2537 @ data/20140226_h_10fps.avi
? 1:155.497 2:152.384 3:141.409 #2538 @ data/20140226_h_10fps.avi
? 1:155.782 2:151.241 3:138.926 #2539 @ data/20140226_h_10fps.avi
? 1:158.478 2:150.302 3:144.153 #2540 @ data/20140226_h_10fps.avi
? 1:159.817 2:148.914 3:151.026 #2541 @ data/20140226_h_10fps.avi
? 1:161.962 2:150.693 3:151.989 #2542 @ data/20140226_h_10fps.avi
? 1:160.314 2:148.766 3:148.872 #2543 @ data/20140226_h_10fps.avi
? 1:158.412 2:148.032 3:159.342 #2544 @ data/20140226_h_10fps.avi
? 1:161.315 2:149.633 3:156.898 #2545 @ data/20140226_h_10fps.avi
? 1:160.571 2:148.3 3:146.812 #2546 @ data/20140226_h_10fps.avi
? 1:162.51 2:149.089 3:147.225 #2547 @ data/20140226_h_10fps.avi
? 1:162.333 2:149.767 3:144.934 #2548 @ data/20140226_h_10fps.avi
? 1:160.238 2:149.633 3:154.411 #2549 @ data/20140226_h_10fps.avi
? 1:161.192 2:149.307 3:151.075 #2550 @ data/20140226_h_10fps.avi
? 1:156.307 2:148.067 3:144.888 #2551 @ data/20140226_h_10fps.avi
? 1:162.162 2:147.087 3:146.95 #2552 @ data/20140226_h_10fps.avi
? 1:157.573 2:145.861 3:147.285 #2553 @ data/20140226_h_10fps.avi
? 1:156.783 2:146.209 3:145.485 #2554 @ data/20140226_h_10fps.avi
? 1:163.926 2:145.381 3:138.5 #2555 @ data/20140226_h_10fps.avi
? 1:163.723 2:142.548 3:139.042 #2556 @ data/20140226_h_10fps.avi
? 1:163.5 2:142.351 3:138.605 #2557 @ data/20140226_h_10fps.avi
? 1:162.926 2:146.858 3:140.106 #2558 @ data/20140226_h_10fps.avi
? 1:162.057 2:149.853 3:129.111 #2559 @ data/20140226_h_10fps.avi
? 1:162.536 2:153.212 3:97.4289 #2560 @ data/20140226_h_10fps.avi
? 1:162.312 2:153.842 3:88.1099 #2561 @ data/20140226_h_10fps.avi
? 1:162.575 2:152.788 3:79.7577 #2562 @ data/20140226_h_10fps.avi
? 1:162.355 2:150.733 3:79.5041 #2563 @ data/20140226_h_10fps.avi
? 1:161.329 2:150.224 3:79.8531 #2564 @ data/20140226_h_10fps.avi
? 1:162.783 2:150.652 3:79.8095 #2565 @ data/20140226_h_10fps.avi
? 1:161.177 2:148.398 3:79.5699 #2566 @ data/20140226_h_10fps.avi
? 1:160.721 2:153.12 3:79.9961 #2567 @ data/20140226_h_10fps.avi
? 1:160.72 2:156.411 3:80.4904 #2568 @ data/20140226_h_10fps.avi
? 1:159.471 2:154.489 3:80.7818 #2569 @ data/20140226_h_10fps.avi
? 1:159.423 2:157.212 3:80.599 #2570 @ data/20140226_h_10fps.avi
? 1:158.792 2:156.52 3:80.7182 #2571 @ data/20140226_h_10fps.avi
? 1:157.492 2:155.28 3:81.6476 #2572 @ data/20140226_h_10fps.avi
? 1:155.4 2:152.203 3:82.7618 #2573 @ data/20140226_h_10fps.avi
? 1:156.429 2:152.394 3:85.3679 #2574 @ data/20140226_h_10fps.avi
? 1:158.527 2:158.306 3:86.6233 #2575 @ data/20140226_h_10fps.avi
? 1:154.709 2:155.529 3:90.413 #2576 @ data/20140226_h_10fps.avi
? 1:151.869 2:155.306 3:101.086 #2577 @ data/20140226_h_10fps.avi
? 1:146.553 2:156.174 3:149.345 #2578 @ data/20140226_h_10fps.avi
? 1:146.918 2:156.987 3:144.32 #2579 @ data/20140226_h_10fps.avi
? 1:149.314 2:157.743 3:136.36 #2580 @ data/20140226_h_10fps.avi
? 1:149.408 2:156.24 3:99.6284 #2581 @ data/20140226_h_10fps.avi
? 1:149.997 2:156.805 3:90.8659 #2582 @ data/20140226_h_10fps.avi
? 1:151.043 2:154.788 3:88.8839 #2583 @ data/20140226_h_10fps.avi
? 1:152.696 2:154.36 3:88.2634 #2584 @ data/20140226_h_10fps.avi
? 1:156.271 2:158.651 3:87.8349 #2585 @ data/20140226_h_10fps.avi
? 1:153.313 2:157.944 3:86.2255 #2586 @ data/20140226_h_10fps.avi
? 1:152.728 2:157.965 3:86.5854 #2587 @ data/20140226_h_10fps.avi
? 1:148.397 2:158.774 3:87.0715 #2588 @ data/20140226_h_10fps.avi
? 1:146.555 2:159.082 3:85.9516 #2589 @ data/20140226_h_10fps.avi
? 1:148.687 2:160.721 3:86.2217 #2590 @ data/20140226_h_10fps.avi
? 1:143.352 2:157.729 3:86.9106 #2591 @ data/20140226_h_10fps.avi
? 1:143.31 2:158.37 3:88.3061 #2592 @ data/20140226_h_10fps.avi
? 1:142.723 2:155.4 3:89.3657 #2593 @ data/20140226_h_10fps.avi
? 1:146.16 2:154.486 3:88.7723 #2594 @ data/20140226_h_10fps.avi
? 1:149.72 2:157.1 3:87.0143 #2595 @ data/20140226_h_10fps.avi
? 1:145.113 2:153.278 3:98.8328 #2596 @ data/20140226_h_10fps.avi
? 1:146.976 2:153.859 3:140.454 #2597 @ data/20140226_h_10fps.avi
? 1:143.324 2:152.27 3:144.343 #2598 @ data/20140226_h_10fps.avi
? 1:141.891 2:154.288 3:144.953 #2599 @ data/20140226_h_10fps.avi
? 1:144.997 2:158.061 3:138.082 #2600 @ data/20140226_h_10fps.avi
? 1:143.095 2:154.404 3:141.105 #2601 @ data/20140226_h_10fps.avi
? 1:145.584 2:156.614 3:145.927 #2602 @ data/20140226_h_10fps.avi
? 1:149.683 2:151.642 3:147.599 #2603 @ data/20140226_h_10fps.avi
? 1:151.592 2:149.681 3:139.099 #2604 @ data/20140226_h_10fps.avi
? 1:156.209 2:150.187 3:146.794 #2605 @ data/20140226_h_10fps.avi
? 1:154.27 2:145.965 3:142.983 #2606 @ data/20140226_h_10fps.avi
? 1:154.652 2:144.631 3:140.12 #2607 @ data/20140226_h_10fps.avi
? 1:138.445 2:144.09 3:139.869 #2608 @ data/20140226_h_10fps.avi
? 1:128.382 2:144.121 3:143.244 #2609 @ data/20140226_h_10fps.avi
? 1:125.544 2:147.973 3:141.271 #2610 @ data/20140226_h_10fps.avi
? 1:87.2219 2:145.385 3:145.535 #2611 @ data/20140226_h_10fps.avi
? 1:84.4221 2:155.052 3:146.53 #2612 @ data/20140226_h_10fps.avi
? 1:88.0569 2:150.152 3:124.656 #2613 @ data/20140226_h_10fps.avi
? 1:104.029 2:146.446 3:110.601 #2614 @ data/20140226_h_10fps.avi
? 1:93.5466 2:150.749 3:135.635 #2615 @ data/20140226_h_10fps.avi
? 1:137.25 2:147.51 3:106.266 #2616 @ data/20140226_h_10fps.avi
? 1:126.503 2:148.68 3:109.182 #2617 @ data/20140226_h_10fps.avi
? 1:140.223 2:150.769 3:137.123 #2618 @ data/20140226_h_10fps.avi
? 1:146.745 2:151.783 3:137.618 #2619 @ data/20140226_h_10fps.avi
? 1:148.896 2:153.955 3:140.709 #2620 @ data/20140226_h_10fps.avi
? 1:145.81 2:153.078 3:140.378 #2621 @ data/20140226_h_10fps.avi
? 1:150.633 2:156.836 3:138.83 #2622 @ data/20140226_h_10fps.avi
? 1:150.535 2:151.513 3:140.594 #2623 @ data/20140226_h_10fps.avi
? 1:146.899 2:150.67 3:140.172 #2624 @ data/20140226_h_10fps.avi
? 1:150.744 2:149.482 3:137.509 #2625 @ data/20140226_h_10fps.avi
? 1:151.206 2:148.931 3:139.987 #2626 @ data/20140226_h_10fps.avi
? 1:156.11 2:149.408 3:139.042 #2627 @ data/20140226_h_10fps.avi
? 1:152.487 2:149.518 3:138.936 #2628 @ data/20140226_h_10fps.avi
? 1:152.51 2:151.183 3:123.148 #2629 @ data/20140226_h_10fps.avi
? 1:153.847 2:151.419 3:140.64 #2630 @ data/20140226_h_10fps.avi
? 1:153.37 2:151.202 3:117.319 #2631 @ data/20140226_h_10fps.avi
? 1:159.75 2:151.566 3:137.322 #2632 @ data/20140226_h_10fps.avi
? 1:153.698 2:150.216 3:141.46 #2633 @ data/20140226_h_10fps.avi
? 1:153.314 2:149.447 3:141.608 #2634 @ data/20140226_h_10fps.avi
? 1:157.097 2:151.607 3:148.756 #2635 @ data/20140226_h_10fps.avi
? 1:154.388 2:152.196 3:145.752 #2636 @ data/20140226_h_10fps.avi
? 1:162.718 2:157.474 3:149.845 #2637 @ data/20140226_h_10fps.avi
? 1:155.03 2:153.554 3:147.334 #2638 @ data/20140226_h_10fps.avi
? 1:155.095 2:155.77 3:143.854 #2639 @ data/20140226_h_10fps.avi
? 1:157.073 2:164.336 3:145.798 #2640 @ data/20140226_h_10fps.avi
? 1:155.356 2:158.828 3:118.858 #2641 @ data/20140226_h_10fps.avi
? 1:154.936 2:165.521 3:97.1027 #2642 @ data/20140226_h_10fps.avi
? 1:151.23 2:157.341 3:93.2871 #2643 @ data/20140226_h_10fps.avi
? 1:150.395 2:152.28 3:91.7012 #2644 @ data/20140226_h_10fps.avi
? 1:153.49 2:156.924 3:92.3232 #2645 @ data/20140226_h_10fps.avi
? 1:153.748 2:153.418 3:92.0449 #2646 @ data/20140226_h_10fps.avi
? 1:153.786 2:154.07 3:111.044 #2647 @ data/20140226_h_10fps.avi
? 1:152.049 2:150.722 3:112.471 #2648 @ data/20140226_h_10fps.avi
? 1:149.951 2:150.643 3:115.302 #2649 @ data/20140226_h_10fps.avi
? 1:152.52 2:153.463 3:115.391 #2650 @ data/20140226_h_10fps.avi
? 1:148.911 2:150.066 3:91.4118 #2651 @ data/20140226_h_10fps.avi
? 1:150.187 2:154.06 3:119.687 #2652 @ data/20140226_h_10fps.avi
? 1:148.913 2:152.625 3:139.907 #2653 @ data/20140226_h_10fps.avi
? 1:149.558 2:149.068 3:137.643 #2654 @ data/20140226_h_10fps.avi
? 1:153.431 2:154.188 3:140.55 #2655 @ data/20140226_h_10fps.avi
? 1:157.257 2:152.289 3:137.13 #2656 @ data/20140226_h_10fps.avi
? 1:154.746 2:153.78 3:145.214 #2657 @ data/20140226_h_10fps.avi
? 1:156.028 2:146.438 3:147.464 #2658 @ data/20140226_h_10fps.avi
? 1:154.013 2:145.382 3:143.989 #2659 @ data/20140226_h_10fps.avi
? 1:155.181 2:152.377 3:143.618 #2660 @ data/20140226_h_10fps.avi
? 1:155.606 2:151.09 3:140.835 #2661 @ data/20140226_h_10fps.avi
? 1:153.423 2:146.464 3:141.695 #2662 @ data/20140226_h_10fps.avi
? 1:149.543 2:141.451 3:142.11 #2663 @ data/20140226_h_10fps.avi
? 1:145.065 2:115.144 3:139.973 #2664 @ data/20140226_h_10fps.avi
? 1:155.804 2:134.232 3:142.562 #2665 @ data/20140226_h_10fps.avi
? 1:153.467 2:113.139 3:146.951 #2666 @ data/20140226_h_10fps.avi
? 1:157.697 2:107.619 3:146.271 #2667 @ data/20140226_h_10fps.avi
? 1:157.987 2:105.645 3:144.725 #2668 @ data/20140226_h_10fps.avi
? 1:156.145 2:102.853 3:142.668 #2669 @ data/20140226_h_10fps.avi
? 1:156.82 2:102.317 3:147.516 #2670 @ data/20140226_h_10fps.avi
? 1:157.205 2:105.901 3:141.97 #2671 @ data/20140226_h_10fps.avi
? 1:159.664 2:121.404 3:135.149 #2672 @ data/20140226_h_10fps.avi
? 1:156.173 2:128.264 3:111.763 #2673 @ data/20140226_h_10fps.avi
? 1:151.406 2:111.28 3:93.7729 #2674 @ data/20140226_h_10fps.avi
? 1:160.47 2:112.41 3:115.119 #2675 @ data/20140226_h_10fps.avi
? 1:161.087 2:114.157 3:94.662 #2676 @ data/20140226_h_10fps.avi
? 1:162.648 2:115.212 3:116.268 #2677 @ data/20140226_h_10fps.avi
? 1:163.655 2:112.361 3:117.645 #2678 @ data/20140226_h_10fps.avi
? 1:156.936 2:109.701 3:97.2038 #2679 @ data/20140226_h_10fps.avi
? 1:162.116 2:114.333 3:114.454 #2680 @ data/20140226_h_10fps.avi
? 1:164.275 2:139.019 3:88.3931 #2681 @ data/20140226_h_10fps.avi
? 1:163.046 2:136.369 3:90.8865 #2682 @ data/20140226_h_10fps.avi
? 1:163.007 2:133.665 3:93.863 #2683 @ data/20140226_h_10fps.avi
? 1:159.716 2:111.127 3:117.01 #2684 @ data/20140226_h_10fps.avi
? 1:157.397 2:128.685 3:119.63 #2685 @ data/20140226_h_10fps.avi
? 1:158.338 2:127.015 3:119.529 #2686 @ data/20140226_h_10fps.avi
? 1:158.283 2:126.627 3:141.769 #2687 @ data/20140226_h_10fps.avi
? 1:156.637 2:125.32 3:145.173 #2688 @ data/20140226_h_10fps.avi
? 1:156.141 2:104.914 3:147.395 #2689 @ data/20140226_h_10fps.avi
? 1:155.13 2:130.259 3:144.742 #2690 @ data/20140226_h_10fps.avi
? 1:158.423 2:136.498 3:130.953 #2691 @ data/20140226_h_10fps.avi
? 1:159.775 2:137.242 3:132.415 #2692 @ data/20140226_h_10fps.avi
? 1:160.594 2:135.517 3:137.395 #2693 @ data/20140226_h_10fps.avi
? 1:158.248 2:135.195 3:143.442 #2694 @ data/20140226_h_10fps.avi
? 1:160.994 2:131.58 3:148.227 #2695 @ data/20140226_h_10fps.avi
? 1:159.383 2:132.821 3:145.032 #2696 @ data/20140226_h_10fps.avi
? 1:163.659 2:137.109 3:145.63 #2697 @ data/20140226_h_10fps.avi
? 1:155.55 2:134.413 3:147.649 #2698 @ data/20140226_h_10fps.avi
? 1:149.733 2:111.179 3:149.634 #2699 @ data/20140226_h_10fps.avi
? 1:155.082 2:134.636 3:146.237 #2700 @ data/20140226_h_10fps.avi
? 1:153.105 2:138.718 3:138.924 #2701 @ data/20140226_h_10fps.avi
? 1:159.016 2:137.797 3:138.178 #2702 @ data/20140226_h_10fps.avi
? 1:155.856 2:136.181 3:140.355 #2703 @ data/20140226_h_10fps.avi
? 1:151.192 2:114.465 3:139.219 #2704 @ data/20140226_h_10fps.avi
? 1:159.357 2:112.556 3:141.609 #2705 @ data/20140226_h_10fps.avi
? 1:158.997 2:113.458 3:140.729 #2706 @ data/20140226_h_10fps.avi
? 1:166.287 2:138.04 3:142.035 #2707 @ data/20140226_h_10fps.avi
? 1:153.012 2:139.033 3:136.556 #2708 @ data/20140226_h_10fps.avi
? 1:151.3 2:117.377 3:139.808 #2709 @ data/20140226_h_10fps.avi
? 1:151.414 2:141.419 3:135.356 #2710 @ data/20140226_h_10fps.avi
? 1:153.033 2:146.038 3:136.673 #2711 @ data/20140226_h_10fps.avi
? 1:155.269 2:145.181 3:130.745 #2712 @ data/20140226_h_10fps.avi
? 1:152.198 2:145.337 3:137.943 #2713 @ data/20140226_h_10fps.avi
? 1:151.411 2:145.483 3:139.149 #2714 @ data/20140226_h_10fps.avi
? 1:152.61 2:148.383 3:144.178 #2715 @ data/20140226_h_10fps.avi
? 1:151.299 2:147.947 3:147.392 #2716 @ data/20140226_h_10fps.avi
? 1:154.698 2:154.861 3:150.191 #2717 @ data/20140226_h_10fps.avi
? 1:152.533 2:157.888 3:147.211 #2718 @ data/20140226_h_10fps.avi
? 1:152.559 2:158.771 3:146.419 #2719 @ data/20140226_h_10fps.avi
? 1:154.843 2:162.707 3:149.744 #2720 @ data/20140226_h_10fps.avi
? 1:153.615 2:166.063 3:149.433 #2721 @ data/20140226_h_10fps.avi
? 1:155.359 2:171.087 3:142.232 #2722 @ data/20140226_h_10fps.avi
? 1:152.61 2:161.582 3:139.756 #2723 @ data/20140226_h_10fps.avi
? 1:153.387 2:155.695 3:138.491 #2724 @ data/20140226_h_10fps.avi
? 1:154.27 2:156.919 3:138.764 #2725 @ data/20140226_h_10fps.avi
? 1:154.391 2:155.349 3:140.098 #2726 @ data/20140226_h_10fps.avi
? 1:156.376 2:157.904 3:137.658 #2727 @ data/20140226_h_10fps.avi
? 1:155.743 2:153.679 3:143.691 #2728 @ data/20140226_h_10fps.avi
? 1:154.292 2:150.71 3:140.28 #2729 @ data/20140226_h_10fps.avi
? 1:159.282 2:152.386 3:140.044 #2730 @ data/20140226_h_10fps.avi
? 1:148.866 2:147.66 3:120.428 #2731 @ data/20140226_h_10fps.avi
? 1:164.33 2:150.983 3:112.932 #2732 @ data/20140226_h_10fps.avi
? 1:163.172 2:147.628 3:137.055 #2733 @ data/20140226_h_10fps.avi
? 1:157.544 2:147.495 3:141.117 #2734 @ data/20140226_h_10fps.avi
? 1:164.503 2:153.584 3:136.216 #2735 @ data/20140226_h_10fps.avi
? 1:156.496 2:153.883 3:137.555 #2736 @ data/20140226_h_10fps.avi
? 1:158.367 2:153.217 3:144.826 #2737 @ data/20140226_h_10fps.avi
? 1:146.265 2:145.487 3:158.326 #2738 @ data/20140226_h_10fps.avi
? 1:147.598 2:143.081 3:156.856 #2739 @ data/20140226_h_10fps.avi
? 1:148.98 2:144.878 3:157.066 #2740 @ data/20140226_h_10fps.avi
? 1:142.907 2:142.282 3:158.511 #2741 @ data/20140226_h_10fps.avi
? 1:156.471 2:146.058 3:159.679 #2742 @ data/20140226_h_10fps.avi
