? 1:130 2:125 3:55
? 1:130 2:127 3:57
? 1:126 2:126 3:54
? 1:122 2:123 3:53
? 1:118 2:121 3:52
? 1:116 2:121 3:53
? 1:115 2:122 3:55
? 1:112 2:123 3:56
? 1:113 2:124 3:56
? 1:112 2:122 3:55
? 1:110 2:121 3:56
? 1:111 2:123 3:58
? 1:109 2:120 3:53
? 1:98 2:116 3:50
? 1:91 2:113 3:48
? 1:83 2:110 3:47
? 1:85 2:110 3:46
? 1:90 2:116 3:41
? 1:96 2:120 3:41
? 1:105 2:121 3:39
? 1:109 2:123 3:39
? 1:116 2:126 3:40
? 1:130 2:133 3:45
? 1:135 2:131 3:48
? 1:138 2:124 3:47
? 1:140 2:124 3:48
? 1:142 2:126 3:49
? 1:147 2:131 3:57
? 1:142 2:132 3:66
? 1:141 2:131 3:71
? 1:141 2:129 3:73
? 1:142 2:127 3:75
? 1:143 2:129 3:77
? 1:145 2:129 3:76
? 1:145 2:126 3:74
? 1:143 2:124 3:73
? 1:141 2:123 3:76
? 1:140 2:126 3:82
? 1:138 2:127 3:86
? 1:136 2:126 3:85
? 1:136 2:124 3:85
? 1:135 2:124 3:86
? 1:136 2:128 3:87
? 1:139 2:127 3:87
? 1:140 2:124 3:84
? 1:140 2:124 3:82
? 1:140 2:124 3:81
? 1:142 2:129 3:83
? 1:143 2:132 3:84
? 1:144 2:132 3:82
? 1:145 2:131 3:82
? 1:145 2:128 3:84
? 1:146 2:130 3:83
? 1:149 2:130 3:83
? 1:149 2:128 3:82
? 1:149 2:128 3:84
? 1:148 2:127 3:87
? 1:148 2:131 3:88
? 1:148 2:133 3:87
? 1:147 2:132 3:84
? 1:146 2:131 3:84
? 1:146 2:131 3:86
? 1:148 2:135 3:83
? 1:148 2:134 3:80
? 1:146 2:131 3:77
? 1:146 2:130 3:82
? 1:145 2:130 3:87
? 1:146 2:133 3:87
? 1:142 2:133 3:86
? 1:140 2:131 3:81
? 1:141 2:129 3:80
? 1:141 2:128 3:81
? 1:148 2:131 3:76
? 1:151 2:131 3:74
? 1:151 2:129 3:74
? 1:150 2:128 3:81
? 1:149 2:127 3:87
? 1:152 2:129 3:84
? 1:149 2:129 3:82
? 1:147 2:127 3:78
? 1:145 2:124 3:77
? 1:142 2:123 3:79
? 1:146 2:126 3:76
? 1:148 2:125 3:72
? 1:147 2:123 3:71
? 1:146 2:120 3:76
? 1:144 2:119 3:81
? 1:150 2:122 3:80
? 1:149 2:122 3:83
? 1:148 2:120 3:80
? 1:145 2:118 3:81
? 1:142 2:116 3:82
? 1:144 2:117 3:80
? 1:145 2:119 3:78
? 1:144 2:118 3:78
? 1:144 2:118 3:84
? 1:142 2:117 3:91
? 1:147 2:121 3:94
? 1:147 2:122 3:95
? 1:145 2:120 3:92
? 1:139 2:115 3:89
? 1:133 2:113 3:90
? 1:134 2:116 3:94
? 1:129 2:116 3:93
? 1:122 2:115 3:89
? 1:114 2:112 3:87
? 1:109 2:110 3:84
? 1:110 2:113 3:84
? 1:111 2:114 3:84
? 1:114 2:117 3:80
? 1:116 2:119 3:74
? 1:114 2:117 3:72
? 1:120 2:122 3:70
? 1:129 2:123 3:67
? 1:136 2:120 3:68
? 1:136 2:113 3:69
? 1:134 2:113 3:74
? 1:139 2:116 3:76
? 1:143 2:120 3:72
? 1:142 2:122 3:71
? 1:142 2:121 3:68
? 1:140 2:118 3:66
? 1:136 2:116 3:65
? 1:141 2:116 3:62
? 1:142 2:113 3:58
? 1:142 2:111 3:56
? 1:139 2:109 3:56
? 1:137 2:111 3:55
? 1:145 2:116 3:53
? 1:147 2:118 3:50
? 1:148 2:118 3:49
? 1:144 2:115 3:49
? 1:140 2:114 3:50
? 1:145 2:117 3:49
? 1:148 2:119 3:47
? 1:151 2:120 3:47
? 1:151 2:118 3:50
? 1:152 2:120 3:55
? 1:158 2:122 3:56
? 1:160 2:122 3:53
? 1:159 2:121 3:50
? 1:151 2:117 3:48
? 1:146 2:115 3:47
? 1:153 2:116 3:45
? 1:161 2:115 3:43
? 1:164 2:114 3:44
? 1:165 2:112 3:46
? 1:166 2:114 3:48
? 1:173 2:118 3:49
? 1:173 2:118 3:48
? 1:171 2:115 3:46
? 1:166 2:109 3:45
? 1:163 2:108 3:44
? 1:167 2:110 3:43
? 1:172 2:109 3:42
? 1:177 2:109 3:43
? 1:179 2:108 3:44
? 1:183 2:111 3:45
? 1:185 2:114 3:44
? 1:186 2:116 3:43
? 1:185 2:116 3:41
? 1:183 2:112 3:40
? 1:181 2:112 3:39
? 1:177 2:114 3:38
? 1:168 2:110 3:36
? 1:159 2:110 3:36
? 1:151 2:107 3:38
? 1:140 2:103 3:40
? 1:129 2:93 3:52
? 1:120 2:85 3:66
? 1:114 2:83 3:78
? 1:106 2:82 3:84
? 1:105 2:81 3:81
? 1:109 2:77 3:80
? 1:113 2:76 3:83
? 1:115 2:77 3:84
? 1:115 2:78 3:84
? 1:120 2:82 3:83
? 1:124 2:84 3:84
? 1:128 2:87 3:88
? 1:127 2:86 3:80
? 1:123 2:86 3:70
? 1:122 2:94 3:71
? 1:116 2:95 3:70
? 1:113 2:95 3:70
? 1:108 2:98 3:69
? 1:112 2:98 3:65
? 1:122 2:106 3:69
? 1:128 2:114 3:72
? 1:134 2:119 3:86
? 1:132 2:122 3:95
? 1:131 2:120 3:95
? 1:133 2:122 3:97
? 1:134 2:127 3:97
? 1:135 2:120 3:96
? 1:136 2:122 3:98
? 1:135 2:123 3:103
? 1:136 2:125 3:117
? 1:136 2:127 3:126
? 1:130 2:124 3:120
? 1:126 2:123 3:115
? 1:120 2:119 3:111
? 1:116 2:118 3:113
? 1:115 2:117 3:107
? 1:115 2:116 3:105
? 1:114 2:115 3:103
? 1:112 2:109 3:102
? 1:113 2:111 3:103
? 1:120 2:115 3:98
? 1:123 2:117 3:92
? 1:121 2:117 3:89
? 1:118 2:113 3:89
? 1:115 2:113 3:90
? 1:117 2:117 3:86
? 1:119 2:118 3:84
? 1:120 2:119 3:85
? 1:118 2:114 3:87
? 1:119 2:116 3:87
? 1:121 2:121 3:81
? 1:122 2:125 3:75
? 1:123 2:127 3:73
? 1:121 2:123 3:74
? 1:118 2:124 3:74
? 1:125 2:127 3:66
? 1:129 2:127 3:61
? 1:130 2:126 3:60
? 1:130 2:122 3:62
? 1:136 2:125 3:60
? 1:139 2:128 3:53
? 1:145 2:130 3:48
? 1:145 2:129 3:46
? 1:141 2:127 3:47
? 1:140 2:131 3:51
? 1:143 2:134 3:53
? 1:145 2:135 3:54
? 1:148 2:135 3:62
? 1:144 2:131 3:70
? 1:145 2:134 3:77
? 1:142 2:133 3:81
? 1:137 2:129 3:80
? 1:132 2:126 3:80
? 1:127 2:122 3:81
? 1:130 2:124 3:82
? 1:130 2:122 3:80
? 1:128 2:119 3:79
? 1:126 2:118 3:80
? 1:122 2:115 3:81
? 1:123 2:119 3:81
? 1:121 2:119 3:80
? 1:120 2:118 3:77
? 1:117 2:116 3:77
? 1:116 2:114 3:78
? 1:120 2:119 3:81
? 1:124 2:122 3:81
? 1:126 2:120 3:79
? 1:126 2:118 3:80
? 1:125 2:115 3:81
? 1:127 2:117 3:82
? 1:126 2:118 3:83
? 1:125 2:118 3:81
? 1:124 2:118 3:81
? 1:124 2:116 3:81
? 1:133 2:123 3:85
? 1:139 2:125 3:83
? 1:145 2:126 3:81
? 1:148 2:125 3:82
? 1:147 2:123 3:84
? 1:153 2:129 3:88
? 1:151 2:131 3:88
? 1:145 2:128 3:83
? 1:139 2:123 3:81
? 1:136 2:120 3:81
? 1:137 2:122 3:78
? 1:137 2:121 3:73
? 1:137 2:120 3:70
? 1:134 2:115 3:72
? 1:130 2:114 3:73
? 1:135 2:119 3:69
? 1:134 2:121 3:63
? 1:132 2:120 3:56
? 1:128 2:116 3:53
? 1:126 2:116 3:54
? 1:130 2:122 3:51
? 1:135 2:124 3:49
? 1:138 2:123 3:47
? 1:138 2:121 3:47
? 1:137 2:121 3:49
? 1:143 2:126 3:48
? 1:144 2:127 3:48
? 1:144 2:126 3:49
? 1:142 2:123 3:51
? 1:139 2:121 3:52
? 1:145 2:126 3:51
? 1:150 2:127 3:50
? 1:153 2:126 3:51
? 1:155 2:125 3:57
? 1:155 2:125 3:62
? 1:164 2:130 3:63
? 1:165 2:129 3:62
? 1:160 2:125 3:57
? 1:155 2:119 3:55
? 1:152 2:116 3:55
? 1:155 2:120 3:55
? 1:156 2:120 3:52
? 1:156 2:119 3:52
? 1:157 2:117 3:54
? 1:156 2:116 3:56
? 1:160 2:121 3:58
? 1:159 2:122 3:65
? 1:156 2:120 3:69
? 1:154 2:115 3:72
? 1:152 2:114 3:76
? 1:162 2:118 3:78
? 1:165 2:116 3:77
? 1:168 2:115 3:78
? 1:166 2:110 3:74
? 1:166 2:110 3:70
? 1:169 2:115 3:65
? 1:172 2:118 3:62
? 1:169 2:115 3:58
? 1:165 2:110 3:55
? 1:168 2:109 3:54
? 1:178 2:111 3:52
? 1:186 2:107 3:48
? 1:192 2:104 3:49
? 1:196 2:100 3:54
? 1:202 2:103 3:52
? 1:206 2:107 3:49
? 1:210 2:111 3:46
? 1:207 2:109 3:43
? 1:202 2:104 3:43
? 1:197 2:105 3:41
? 1:192 2:107 3:40
? 1:182 2:106 3:40
? 1:173 2:105 3:41
? 1:164 2:102 3:42
? 1:157 2:103 3:40
? 1:154 2:102 3:39
? 1:151 2:102 3:39
? 1:145 2:99 3:39
? 1:140 2:96 3:38
? 1:137 2:97 3:38
? 1:148 2:103 3:44
? 1:158 2:107 3:47
? 1:165 2:109 3:49
? 1:166 2:106 3:49
? 1:162 2:103 3:49
? 1:170 2:117 3:51
? 1:174 2:124 3:51
? 1:175 2:124 3:46
? 1:175 2:121 3:47
? 1:175 2:117 3:45
? 1:184 2:124 3:45
? 1:189 2:123 3:44
? 1:191 2:122 3:43
? 1:189 2:119 3:43
? 1:188 2:124 3:43
? 1:190 2:138 3:43
? 1:190 2:150 3:44
? 1:187 2:153 3:44
? 1:184 2:153 3:43
? 1:183 2:163 3:42
? 1:188 2:182 3:44
? 1:187 2:189 3:49
? 1:184 2:191 3:50
? 1:181 2:180 3:44
? 1:176 2:183 3:39
? 1:172 2:186 3:38
? 1:168 2:186 3:38
? 1:164 2:184 3:38
? 1:162 2:178 3:38
? 1:159 2:176 3:42
? 1:156 2:174 3:40
? 1:152 2:172 3:38
? 1:151 2:167 3:37
? 1:152 2:160 3:38
? 1:150 2:165 3:40
? 1:147 2:164 3:44
? 1:145 2:163 3:43
? 1:141 2:159 3:43
? 1:139 2:153 3:48
? 1:137 2:154 3:48
? 1:135 2:154 3:44
? 1:131 2:150 3:41
? 1:127 2:144 3:46
? 1:124 2:139 3:60
? 1:122 2:139 3:69
? 1:120 2:137 3:71
? 1:117 2:133 3:65
? 1:113 2:129 3:62
? 1:110 2:127 3:64
? 1:111 2:130 3:65
? 1:112 2:131 3:63
? 1:112 2:131 3:59
? 1:111 2:128 3:65
? 1:110 2:125 3:79
? 1:111 2:129 3:75
? 1:110 2:128 3:68
? 1:110 2:127 3:62
? 1:108 2:126 3:58
? 1:106 2:125 3:59
? 1:107 2:128 3:52
? 1:110 2:129 3:47
? 1:112 2:130 3:44
? 1:112 2:125 3:46
? 1:112 2:120 3:53
? 1:115 2:121 3:55
? 1:118 2:120 3:58
? 1:120 2:119 3:58
? 1:119 2:116 3:55
? 1:118 2:112 3:57
? 1:120 2:113 3:57
? 1:123 2:116 3:54
? 1:124 2:116 3:50
? 1:123 2:113 3:54
? 1:123 2:108 3:67
? 1:123 2:111 3:77
? 1:123 2:112 3:83
? 1:121 2:113 3:80
? 1:120 2:111 3:78
? 1:121 2:105 3:83
? 1:121 2:106 3:84
? 1:122 2:109 3:79
? 1:122 2:111 3:72
? 1:121 2:110 3:71
? 1:121 2:107 3:81
? 1:119 2:109 3:87
? 1:119 2:115 3:82
? 1:117 2:118 3:74
? 1:114 2:118 3:68
? 1:111 2:119 3:69
? 1:110 2:124 3:67
? 1:113 2:126 3:62
? 1:116 2:124 3:58
? 1:117 2:125 3:56
? 1:118 2:132 3:58
? 1:121 2:140 3:57
? 1:124 2:143 3:56
? 1:123 2:145 3:54
? 1:122 2:143 3:52
? 1:123 2:139 3:53
? 1:123 2:140 3:54
? 1:126 2:143 3:52
? 1:126 2:144 3:50
? 1:124 2:142 3:54
? 1:124 2:137 3:66
? 1:122 2:138 3:76
? 1:119 2:137 3:88
? 1:114 2:135 3:79
? 1:110 2:129 3:73
? 1:109 2:125 3:74
? 1:108 2:125 3:76
? 1:105 2:127 3:71
? 1:105 2:127 3:66
? 1:107 2:126 3:67
? 1:109 2:121 3:77
? 1:109 2:122 3:84
? 1:108 2:124 3:82
? 1:107 2:125 3:77
? 1:105 2:125 3:75
? 1:106 2:122 3:80
? 1:111 2:124 3:83
? 1:116 2:128 3:84
? 1:117 2:129 3:82
? 1:117 2:127 3:83
? 1:118 2:123 3:90
? 1:118 2:124 3:93
? 1:117 2:127 3:93
? 1:116 2:129 3:91
? 1:115 2:127 3:89
? 1:116 2:124 3:94
? 1:117 2:124 3:98
? 1:118 2:127 3:95
? 1:118 2:129 3:88
? 1:117 2:128 3:89
? 1:117 2:122 3:100
? 1:117 2:121 3:108
? 1:116 2:126 3:110
? 1:115 2:127 3:111
? 1:114 2:128 3:109
? 1:116 2:124 3:109
? 1:117 2:123 3:111
? 1:118 2:126 3:108
? 1:118 2:128 3:104
? 1:117 2:127 3:105
? 1:116 2:124 3:114
? 1:115 2:122 3:119
? 1:115 2:127 3:117
? 1:114 2:129 3:114
? 1:112 2:130 3:112
? 1:112 2:126 3:113
? 1:112 2:124 3:115
? 1:113 2:128 3:114
? 1:111 2:130 3:111
? 1:109 2:127 3:112
? 1:109 2:124 3:117
? 1:108 2:123 3:120
? 1:108 2:126 3:119
? 1:107 2:127 3:117
? 1:106 2:127 3:115
? 1:107 2:125 3:115
? 1:108 2:124 3:115
? 1:109 2:130 3:110
? 1:109 2:132 3:104
? 1:106 2:129 3:102
? 1:105 2:125 3:107
? 1:104 2:122 3:112
? 1:104 2:127 3:109
? 1:101 2:128 3:113
? 1:99 2:128 3:120
? 1:96 2:126 3:126
? 1:95 2:127 3:132
? 1:94 2:124 3:138
? 1:93 2:117 3:139
? 1:96 2:108 3:138
? 1:100 2:101 3:134
? 1:104 2:98 3:130
? 1:103 2:100 3:131
? 1:100 2:100 3:133
? 1:94 2:106 3:136
? 1:88 2:109 3:137
? 1:83 2:118 3:135
? 1:84 2:127 3:137
? 1:93 2:131 3:132
? 1:95 2:130 3:129
? 1:95 2:126 3:127
? 1:93 2:123 3:125
? 1:94 2:122 3:130
? 1:93 2:117 3:134
? 1:93 2:113 3:136
? 1:93 2:109 3:136
? 1:92 2:107 3:137
? 1:95 2:112 3:140
? 1:97 2:110 3:137
? 1:98 2:106 3:135
? 1:99 2:99 3:133
? 1:99 2:94 3:134
? 1:107 2:100 3:140
? 1:110 2:101 3:142
? 1:115 2:106 3:145
? 1:116 2:106 3:144
? 1:116 2:104 3:144
? 1:120 2:108 3:145
? 1:127 2:114 3:147
? 1:128 2:114 3:143
? 1:124 2:108 3:136
? 1:120 2:104 3:130
? 1:120 2:107 3:126
? 1:118 2:118 3:121
? 1:115 2:126 3:116
? 1:110 2:129 3:109
? 1:107 2:128 3:108
? 1:104 2:128 3:111
? 1:100 2:124 3:111
? 1:99 2:125 3:115
? 1:101 2:129 3:119
? 1:103 2:130 3:119
? 1:102 2:128 3:116
? 1:100 2:125 3:113
? 1:100 2:124 3:115
? 1:98 2:122 3:117
? 1:97 2:120 3:119
? 1:97 2:120 3:122
? 1:97 2:122 3:127
? 1:98 2:123 3:129
? 1:98 2:122 3:131
? 1:97 2:121 3:132
? 1:98 2:122 3:133
? 1:98 2:122 3:132
? 1:99 2:120 3:133
? 1:99 2:121 3:134
? 1:101 2:123 3:137
? 1:99 2:123 3:137
? 1:97 2:121 3:134
? 1:97 2:121 3:132
? 1:97 2:121 3:131
? 1:97 2:121 3:129
? 1:97 2:121 3:126
? 1:96 2:121 3:124
? 1:96 2:121 3:122
? 1:95 2:121 3:119
? 1:95 2:121 3:114
? 1:96 2:122 3:109
? 1:95 2:121 3:104
? 1:96 2:121 3:99
? 1:96 2:118 3:97
? 1:95 2:114 3:95
? 1:95 2:110 3:94
? 1:95 2:106 3:93
? 1:94 2:103 3:93
? 1:91 2:102 3:91
? 1:88 2:101 3:90
? 1:86 2:100 3:90
? 1:86 2:102 3:91
? 1:87 2:106 3:95
? 1:86 2:106 3:96
? 1:84 2:105 3:95
? 1:84 2:104 3:95
? 1:82 2:103 3:95
? 1:82 2:102 3:95
? 1:81 2:101 3:94
? 1:79 2:100 3:93
? 1:79 2:100 3:92
? 1:78 2:100 3:91
? 1:78 2:101 3:88
? 1:78 2:101 3:84
? 1:78 2:99 3:84
? 1:80 2:93 3:92
? 1:82 2:88 3:101
? 1:77 2:102 3:104
? 1:74 2:112 3:105
? 1:76 2:112 3:106
? 1:80 2:112 3:106
? 1:82 2:112 3:105
? 1:82 2:112 3:105
? 1:82 2:112 3:104
? 1:81 2:111 3:103
? 1:81 2:111 3:103
? 1:81 2:110 3:103
? 1:81 2:109 3:103
? 1:80 2:108 3:103
? 1:80 2:108 3:102
? 1:80 2:107 3:102
? 1:81 2:107 3:101
? 1:83 2:108 3:101
? 1:84 2:109 3:101
? 1:83 2:107 3:99
? 1:83 2:107 3:98
? 1:81 2:106 3:97
? 1:81 2:107 3:98
? 1:81 2:107 3:99
? 1:82 2:108 3:101
? 1:83 2:108 3:104
? 1:82 2:107 3:107
? 1:83 2:108 3:113
? 1:83 2:109 3:118
? 1:84 2:110 3:122
? 1:81 2:110 3:125
? 1:79 2:110 3:127
? 1:78 2:110 3:129
? 1:78 2:112 3:133
? 1:78 2:114 3:137
? 1:79 2:118 3:139
? 1:81 2:120 3:140
? 1:85 2:121 3:141
? 1:90 2:120 3:140
? 1:94 2:120 3:139
? 1:96 2:120 3:138
? 1:97 2:116 3:137
? 1:96 2:113 3:138
? 1:98 2:116 3:140
? 1:98 2:122 3:143
? 1:98 2:122 3:141
? 1:96 2:121 3:137
? 1:94 2:115 3:134
? 1:92 2:109 3:134
? 1:89 2:116 3:139
? 1:86 2:115 3:138
? 1:80 2:107 3:131
? 1:77 2:97 3:128
? 1:74 2:97 3:127
? 1:93 2:110 3:128
? 1:100 2:122 3:132
? 1:90 2:115 3:131
? 1:83 2:97 3:126
? 1:78 2:87 3:122
? 1:85 2:97 3:113
? 1:95 2:116 3:118
? 1:101 2:118 3:123
? 1:98 2:104 3:119
? 1:89 2:97 3:115
? 1:92 2:99 3:111
? 1:99 2:105 3:114
? 1:99 2:106 3:113
? 1:95 2:94 3:113
? 1:89 2:80 3:111
? 1:83 2:75 3:104
? 1:84 2:82 3:103
? 1:86 2:85 3:108
? 1:89 2:84 3:113
? 1:83 2:77 3:114
? 1:80 2:75 3:114
? 1:75 2:80 3:116
? 1:78 2:84 3:119
? 1:81 2:85 3:122
? 1:83 2:83 3:121
? 1:88 2:95 3:124
? 1:93 2:108 3:131
? 1:99 2:112 3:135
? 1:103 2:108 3:136
? 1:102 2:105 3:137
? 1:109 2:112 3:139
? 1:114 2:120 3:143
? 1:121 2:127 3:145
? 1:125 2:119 3:147
? 1:126 2:113 3:147
? 1:125 2:119 3:149
? 1:118 2:123 3:143
? 1:108 2:121 3:135
? 1:100 2:120 3:134
? 1:100 2:123 3:136
? 1:105 2:133 3:134
? 1:98 2:127 3:135
? 1:90 2:117 3:130
? 1:85 2:104 3:124
? 1:86 2:105 3:120
? 1:90 2:118 3:121
? 1:91 2:122 3:122
? 1:90 2:113 3:117
? 1:86 2:98 3:114
? 1:82 2:91 3:113
? 1:82 2:101 3:115
? 1:87 2:108 3:122
? 1:89 2:112 3:125
? 1:83 2:94 3:127
? 1:76 2:85 3:122
? 1:70 2:83 3:112
? 1:73 2:93 3:117
? 1:78 2:100 3:122
? 1:84 2:95 3:127
? 1:86 2:87 3:123
? 1:74 2:81 3:120
? 1:67 2:81 3:121
? 1:72 2:86 3:122
? 1:78 2:85 3:125
? 1:82 2:89 3:129
? 1:76 2:83 3:118
? 1:68 2:71 3:107
? 1:62 2:69 3:103
? 1:59 2:70 3:103
? 1:64 2:74 3:102
? 1:69 2:79 3:104
? 1:77 2:85 3:110
? 1:82 2:86 3:115
? 1:83 2:84 3:124
? 1:83 2:92 3:127
? 1:84 2:95 3:142
? 1:83 2:97 3:143
? 1:81 2:93 3:142
? 1:78 2:88 3:141
? 1:78 2:86 3:140
? 1:77 2:87 3:141
? 1:78 2:88 3:145
? 1:77 2:83 3:144
? 1:77 2:75 3:140
? 1:80 2:78 3:138
? 1:87 2:79 3:136
? 1:97 2:85 3:136
? 1:104 2:91 3:136
? 1:109 2:97 3:136
? 1:112 2:116 3:140
? 1:112 2:122 3:142
? 1:110 2:121 3:145
? 1:107 2:114 3:147
? 1:106 2:106 3:150
? 1:106 2:112 3:160
? 1:105 2:111 3:160
? 1:106 2:111 3:161
? 1:105 2:107 3:161
? 1:103 2:105 3:162
? 1:104 2:108 3:163
? 1:102 2:108 3:163
? 1:103 2:107 3:164
? 1:102 2:103 3:164
? 1:104 2:97 3:162
? 1:103 2:103 3:163
? 1:104 2:104 3:161
? 1:104 2:103 3:159
? 1:104 2:101 3:158
? 1:102 2:96 3:156
? 1:103 2:98 3:153
? 1:101 2:98 3:152
? 1:100 2:97 3:149
? 1:100 2:92 3:140
? 1:102 2:85 3:130
? 1:103 2:92 3:130
? 1:106 2:97 3:128
? 1:105 2:99 3:129
? 1:106 2:99 3:127
? 1:103 2:93 3:126
? 1:105 2:93 3:126
? 1:105 2:99 3:131
? 1:106 2:102 3:135
? 1:108 2:101 3:134
? 1:109 2:91 3:129
? 1:109 2:89 3:127
? 1:111 2:97 3:131
? 1:111 2:99 3:132
? 1:112 2:98 3:130
? 1:112 2:95 3:130
? 1:109 2:96 3:133
? 1:112 2:99 3:141
? 1:108 2:102 3:147
? 1:103 2:98 3:151
? 1:100 2:91 3:150
? 1:96 2:78 3:145
? 1:99 2:77 3:141
? 1:101 2:78 3:132
? 1:103 2:73 3:126
? 1:96 2:65 3:123
? 1:85 2:56 3:119
? 1:85 2:48 3:113
? 1:84 2:49 3:110
? 1:84 2:47 3:104
? 1:84 2:47 3:102
? 1:85 2:46 3:99
? 1:87 2:47 3:104
? 1:94 2:51 3:120
? 1:103 2:54 3:135
? 1:103 2:54 3:141
? 1:98 2:54 3:139
? 1:96 2:56 3:147
? 1:100 2:61 3:159
? 1:108 2:65 3:170
? 1:110 2:63 3:169
? 1:109 2:59 3:158
? 1:111 2:59 3:149
? 1:120 2:64 3:149
? 1:124 2:67 3:155
? 1:120 2:66 3:157
? 1:112 2:64 3:156
? 1:104 2:64 3:158
? 1:112 2:70 3:178
? 1:118 2:72 3:189
? 1:118 2:66 3:184
? 1:115 2:60 3:169
? 1:116 2:60 3:165
? 1:118 2:64 3:171
? 1:119 2:67 3:175
? 1:120 2:68 3:177
? 1:112 2:63 3:170
? 1:108 2:62 3:165
? 1:115 2:67 3:171
? 1:116 2:69 3:176
? 1:116 2:69 3:176
? 1:115 2:65 3:166
? 1:113 2:64 3:155
? 1:117 2:68 3:157
? 1:121 2:72 3:157
? 1:121 2:74 3:157
? 1:114 2:71 3:155
? 1:107 2:71 3:154
? 1:109 2:75 3:166
? 1:110 2:77 3:174
? 1:109 2:78 3:181
? 1:105 2:73 3:182
? 1:100 2:71 3:181
? 1:101 2:75 3:190
? 1:100 2:77 3:197
? 1:102 2:76 3:198
? 1:96 2:71 3:195
? 1:88 2:69 3:191
? 1:88 2:72 3:199
? 1:89 2:74 3:203
? 1:87 2:72 3:203
? 1:86 2:64 3:194
? 1:85 2:60 3:184
? 1:92 2:64 3:188
? 1:91 2:66 3:188
? 1:93 2:68 3:190
? 1:88 2:65 3:189
? 1:84 2:61 3:184
? 1:85 2:63 3:179
? 1:87 2:63 3:175
? 1:89 2:64 3:179
? 1:91 2:62 3:169
? 1:92 2:60 3:154
? 1:98 2:65 3:150
? 1:102 2:73 3:166
? 1:106 2:78 3:188
? 1:98 2:77 3:191
? 1:89 2:70 3:188
? 1:85 2:67 3:182
? 1:86 2:70 3:186
? 1:89 2:73 3:194
? 1:86 2:71 3:194
? 1:84 2:64 3:184
? 1:85 2:63 3:177
? 1:88 2:67 3:178
? 1:91 2:71 3:182
? 1:89 2:72 3:183
? 1:86 2:68 3:180
? 1:87 2:68 3:177
? 1:92 2:72 3:181
? 1:97 2:72 3:189
? 1:97 2:67 3:189
? 1:95 2:58 3:179
? 1:94 2:57 3:170
? 1:99 2:57 3:164
? 1:100 2:54 3:158
? 1:100 2:49 3:151
? 1:93 2:43 3:140
? 1:87 2:41 3:121
? 1:93 2:41 3:110
? 1:94 2:42 3:104
? 1:93 2:42 3:99
? 1:95 2:42 3:94
? 1:98 2:42 3:80
? 1:105 2:45 3:77
? 1:106 2:49 3:81
? 1:105 2:49 3:87
? 1:100 2:50 3:89
? 1:92 2:51 3:93
? 1:86 2:54 3:109
? 1:84 2:58 3:123
? 1:83 2:59 3:137
? 1:86 2:55 3:148
? 1:85 2:52 3:152
? 1:88 2:51 3:160
? 1:91 2:51 3:163
? 1:91 2:51 3:167
? 1:89 2:50 3:167
? 1:86 2:47 3:162
? 1:85 2:47 3:155
? 1:86 2:50 3:152
? 1:89 2:51 3:151
? 1:93 2:48 3:143
? 1:93 2:44 3:133
? 1:100 2:44 3:133
? 1:107 2:47 3:132
? 1:114 2:49 3:126
? 1:114 2:49 3:121
? 1:109 2:47 3:112
? 1:112 2:49 3:101
? 1:120 2:53 3:97
? 1:128 2:57 3:98
? 1:135 2:58 3:97
? 1:136 2:56 3:92
? 1:142 2:60 3:91
? 1:153 2:69 3:94
? 1:162 2:76 3:100
? 1:164 2:77 3:103
? 1:160 2:73 3:101
? 1:157 2:74 3:101
? 1:166 2:82 3:108
? 1:174 2:86 3:115
? 1:178 2:86 3:120
? 1:177 2:81 3:120
? 1:176 2:81 3:120
? 1:183 2:88 3:126
? 1:184 2:89 3:131
? 1:178 2:87 3:132
? 1:168 2:82 3:133
? 1:159 2:79 3:131
? 1:167 2:85 3:136
? 1:168 2:84 3:137
? 1:169 2:83 3:136
? 1:165 2:77 3:130
? 1:163 2:75 3:124
? 1:170 2:81 3:126
? 1:175 2:84 3:128
? 1:173 2:83 3:130
? 1:159 2:77 3:128
? 1:146 2:73 3:123
? 1:150 2:80 3:133
? 1:153 2:83 3:140
? 1:157 2:83 3:148
? 1:156 2:77 3:146
? 1:152 2:74 3:142
? 1:157 2:80 3:148
? 1:157 2:79 3:141
? 1:152 2:76 3:137
? 1:139 2:73 3:134
? 1:124 2:70 3:131
? 1:120 2:76 3:135
? 1:121 2:83 3:136
? 1:122 2:85 3:135
? 1:121 2:81 3:131
? 1:117 2:74 3:126
? 1:120 2:79 3:136
? 1:124 2:79 3:143
? 1:124 2:76 3:148
? 1:118 2:71 3:150
? 1:108 2:63 3:145
? 1:106 2:63 3:146
? 1:106 2:65 3:143
? 1:107 2:67 3:144
? 1:110 2:68 3:137
? 1:111 2:65 3:119
? 1:114 2:71 3:109
? 1:121 2:78 3:101
? 1:131 2:84 3:100
? 1:134 2:86 3:99
? 1:130 2:83 3:98
? 1:130 2:89 3:102
? 1:133 2:97 3:112
? 1:136 2:103 3:120
? 1:137 2:106 3:123
? 1:139 2:106 3:125
? 1:136 2:107 3:131
? 1:133 2:111 3:142
? 1:134 2:113 3:143
? 1:133 2:113 3:139
? 1:127 2:104 3:134
? 1:120 2:100 3:133
? 1:117 2:106 3:139
? 1:113 2:107 3:140
? 1:108 2:105 3:138
? 1:104 2:95 3:134
? 1:98 2:89 3:133
